"","full_set_id","member_id","vote_position","bill_id","broke_from_party"
"13216",1929046,"D000625","Yes","s585-115",0
"13217",1923790,"A000374","Yes","hr2864-115",0
"13218",1932901,"J000288","Yes","hr965-115",0
"13219",1925754,"L000563","No","hr469-115",0
"13220",1927420,"L000551","Yes","hr2142-115",0
"13221",1899410,"J000290","Yes","hr1873-115",0
"13222",1925924,"W000799","No","hr469-115",0
"13223",1919080,"R000603","Yes","hres538-115",0
"13224",1932265,"T000465","No","hr36-115",0
"13225",1919621,"B000574","No","hres533-115",0
"13226",1925258,"M001143","Yes","hr1698-115",0
"13227",1914088,"W000814","Yes","hjres76-115",0
"13228",1926954,"H001065","Yes","hr732-115",0
"13229",1923183,"L000554","Yes","hres504-115",0
"13230",1883535,"P000601","Yes","hr2288-115",0
"13231",1932454,"G000553","No","hres548-115",0
"13232",1932794,"C000754","Yes","hr965-115",0
"13233",1909656,"H001073","Yes","s114-115",0
"13234",1920528,"D000604","Yes","hr3823-115",0
"13235",1925893,"S001192","Yes","hr469-115",0
"13236",1860206,"R000603","Yes","hr1117-115",0
"13237",1907970,"H001078","Yes","hr3364-115",0
"13238",1932001,"F000465","Yes","hr36-115",0
"13239",1930781,"H001077","Yes","hconres71-115",0
"13240",1925102,"D000623","Yes","hr1698-115",0
"13241",1921187,"M001159","Yes","hr3284-115",0
"13242",1932409,"D000482","No","hres548-115",0
"13243",1930438,"M001199","Yes","hres562-115",0
"13244",1920096,"C001087","Yes","hr2061-115",0
"13245",1914065,"T000462","Yes","hjres76-115",0
"13246",1914698,"K000388","Yes","hr2210-115",0
"13247",1923813,"B001250","Yes","hr2864-115",0
"13248",1923738,"S001196","Yes","hres500-115",0
"13249",1932098,"L000560","No","hr36-115",0
"13250",1920793,"S001192","Yes","hr3823-115",0
"13251",1907964,"G000568","Yes","hr3364-115",0
"13252",1925584,"C001101","No","hr469-115",0
"13253",1928701,"N000179","Yes","hr3551-115",0
"13254",1883375,"F000460","Yes","hr2288-115",0
"13255",1919629,"B001274","Yes","hres533-115",0
"13256",1909224,"G000553","Yes","hr3218-115",0
"13257",1929949,"H000874","Yes","hr452-115",0
"13258",1920366,"S001165","Yes","hr2061-115",0
"13259",1930301,"D000533","Yes","hres562-115",0
"13260",1923937,"G000410","Yes","hr2864-115",0
"13261",1914672,"H001072","Yes","hr2210-115",0
"13262",1920981,"B001275","Yes","hr3284-115",0
"13263",1927105,"R000435","Yes","hr732-115",0
"13264",1932025,"G000583","No","hr36-115",0
"13265",1932307,"A000369","Yes","hres548-115",0
"13266",1914099,"Y000063","Yes","hjres76-115",0
"13267",1914569,"C001049","Yes","hr2210-115",0
"13268",1926300,"S000364","Yes","hres580-115",0
"13269",1923234,"N000188","No","hres504-115",0
"13270",1923104,"G000553","No","hres504-115",0
"13271",1926200,"M001143","No","hres580-115",0
"13272",1932789,"C001108","Yes","hr965-115",0
"13273",1926697,"R000609","Yes","hr3898-115",0
"13274",1922814,"M001188","Yes","hr2611-115",0
"13275",1922995,"B001304","No","hres504-115",0
"13276",1883474,"L000551","Yes","hr2288-115",0
"13277",1927380,"J000290","Yes","hr2142-115",0
"13278",1926417,"C001091","Yes","hr3898-115",0
"13279",1917881,"L000174","Yes","hr2430-115",0
"13280",1921318,"W000791","Yes","hr3284-115",0
"13281",1922495,"S000244","Yes","hres513-115",0
"13282",1918564,"L000263","No","hr3823-115",0
"13283",1914780,"O000168","Yes","hr2210-115",0
"13284",1932280,"W000799","No","hr36-115",0
"13285",1926049,"D000610","No","hres580-115",0
"13286",1905511,"R000575","Yes","s114-115",0
"13287",1920435,"A000375","Yes","hr3823-115",0
"13288",1918528,"J000299","No","hr3823-115",1
"13289",1921419,"C001106","Yes","hr3354-115",0
"13290",1930754,"G000585","No","hconres71-115",0
"13291",1919174,"A000371","No","hr2824-115",0
"13292",1932295,"Y000062","No","hr36-115",0
"13293",1918920,"H001064","No","hres538-115",0
"13294",1922898,"S001191","Yes","hr2611-115",0
"13295",1930816,"K000380","No","hconres71-115",0
"13296",1914019,"R000487","Yes","hjres76-115",0
"13297",1925944,"A000370","No","hres580-115",0
"13298",1933316,"K000380","Yes","hr1547-115",0
"13299",1926661,"P000606","Yes","hr3898-115",0
"13300",1933200,"C001096","Yes","hr1547-115",0
"13301",1907955,"G000289","Yes","hr3364-115",0
"13302",1924480,"P000197","Yes","hr3110-115",0
"13303",1930527,"S000051","Yes","hres562-115",0
"13304",1932118,"L000570","No","hr36-115",0
"13305",1930142,"S001201","Yes","hr452-115",0
"13306",1909258,"J000292","Yes","hr3218-115",0
"13307",1919572,"W000820","Yes","hr2824-115",0
"13308",1909449,"U000031","Yes","hr3218-115",0
"13309",1914641,"G000574","Yes","hr2210-115",0
"13310",1914695,"K000386","Yes","hr2210-115",0
"13311",1924224,"B000574","Yes","hr3110-115",0
"13312",1923101,"G000560","Yes","hres504-115",0
"13313",1883338,"C001038","Yes","hr2288-115",0
"13314",1919098,"S001189","Yes","hres538-115",0
"13315",1928659,"L000397","Yes","hr3551-115",0
"13316",1909395,"R000576","Yes","hr3218-115",0
"13317",1923667,"P000605","Yes","hres500-115",0
"13318",1922858,"R000578","Yes","hr2611-115",0
"13319",1927663,"C001072","No","hres577-115",0
"13320",1927959,"S000185","No","hres577-115",0
"13321",1921159,"L000565","Yes","hr3284-115",0
"13322",1929126,"J000299","Yes","s585-115",0
"13323",1930776,"H000324","No","hconres71-115",0
"13324",1883463,"L000573","Yes","hr2288-115",0
"13325",1927118,"R000577","No","hr732-115",0
"13326",1933036,"R000603","Yes","hr965-115",0
"13327",1926905,"F000459","Yes","hr732-115",0
"13328",1909192,"E000296","Yes","hr3218-115",0
"13329",1932793,"C001094","Yes","hr965-115",0
"13330",1899358,"F000448","Yes","hr1873-115",0
"13331",1921178,"M001163","Yes","hr3284-115",0
"13332",1932813,"D000627","Yes","hr965-115",0
"13333",1906867,"R000603","Yes","hr3219-115",0
"13334",1926777,"Y000065","Yes","hr3898-115",0
"13335",1918258,"S000051","Yes","hr2792-115",0
"13336",1931963,"C001048","Yes","hr36-115",0
"13337",1931094,"C001080","No","hres553-115",0
"13338",1926361,"Y000033","Yes","hres580-115",0
"13339",1899407,"J000032","No","hr1873-115",0
"13340",1933042,"R000609","Yes","hr965-115",0
"13341",1883614,"S000510","Yes","hr2288-115",0
"13342",1899508,"O000168","Yes","hr1873-115",0
"13343",1923784,"Y000062","No","hres500-115",0
"13344",1920182,"H001074","Yes","hr2061-115",0
"13345",1923805,"B001281","Yes","hr2864-115",0
"13346",1932207,"R000603","Yes","hr36-115",0
"13347",1925193,"J000126","Yes","hr1698-115",0
"13348",1908191,"T000462","Yes","hr3364-115",0
"13349",1932316,"B001270","No","hres548-115",0
"13350",1919926,"R000576","No","hres533-115",0
"13351",1925402,"W000819","Yes","hr1698-115",0
"13352",1929020,"C001087","Yes","s585-115",0
"13353",1928788,"S001200","Yes","hr3551-115",0
"13354",1920577,"G000553","Yes","hr3823-115",1
"13355",1918438,"D000612","Yes","hr3823-115",0
"13356",1921864,"E000297","No","hr3697-115",0
"13357",1909389,"R000593","Yes","hr3218-115",0
"13358",1906826,"P000034","No","hr3219-115",0
"13359",1914831,"S001145","Yes","hr2210-115",0
"13360",1921480,"G000581","No","hr3354-115",0
"13361",1929299,"S000522","Yes","s585-115",0
"13362",1909448,"T000463","Yes","hr3218-115",0
"13363",1914571,"C000537","Yes","hr2210-115",0
"13364",1930578,"V000130","No","hres562-115",0
"13365",1922392,"L000491","Yes","hres513-115",0
"13366",1930984,"S001192","Yes","hconres71-115",0
"13367",1914064,"T000238","Yes","hjres76-115",0
"13368",1924514,"R000486","Yes","hr3110-115",0
"13369",1920042,"B001278","Yes","hr2061-115",0
"13370",1920052,"B001260","Yes","hr2061-115",0
"13371",1932062,"J000298","No","hr36-115",0
"13372",1922682,"F000454","Yes","hr2611-115",0
"13373",1899452,"L000582","No","hr1873-115",0
"13374",1932411,"D000615","Yes","hres548-115",0
"13375",1923002,"B001286","No","hres504-115",0
"13376",1925125,"F000466","Yes","hr1698-115",0
"13377",1929158,"L000560","Yes","s585-115",0
"13378",1929066,"F000454","Yes","s585-115",0
"13379",1860255,"T000238","Yes","hr1117-115",0
"13380",1909506,"B001294","Yes","s114-115",0
"13381",1899500,"N000015","No","hr1873-115",0
"13382",1928790,"S001196","Yes","hr3551-115",0
"13383",1918866,"D000482","No","hres538-115",0
"13384",1921095,"H001036","Yes","hr3284-115",0
"13385",1922458,"R000606","No","hres513-115",0
"13386",1923885,"D000604","Yes","hr2864-115",0
"13387",1918123,"K000389","No","hr2792-115",0
"13388",1932050,"H001072","Yes","hr36-115",0
"13389",1925542,"B001302","Yes","hr469-115",0
"13390",1899329,"D000616","Yes","hr1873-115",0
"13391",1906779,"L000570","No","hr3219-115",0
"13392",1927254,"C000266","Yes","hr2142-115",0
"13393",1907833,"B000490","Yes","hr3364-115",0
"13394",1860195,"R000591","Yes","hr1117-115",0
"13395",1925635,"D000615","Yes","hr469-115",0
"13396",1918826,"C001093","Yes","hres538-115",0
"13397",1860175,"P000605","Yes","hr1117-115",0
"13398",1933206,"D000626","Yes","hr1547-115",0
"13399",1914718,"L000560","Yes","hr2210-115",0
"13400",1913911,"L000564","Yes","hjres76-115",0
"13401",1932964,"M001177","Yes","hr965-115",0
"13402",1926127,"H001048","Yes","hres580-115",0
"13403",1914015,"R000593","Yes","hjres76-115",0
"13404",1929132,"J000295","Yes","s585-115",0
"13405",1922531,"T000475","Yes","hres513-115",0
"13406",1927324,"F000454","Yes","hr2142-115",0
"13407",1926881,"D000623","No","hr732-115",0
"13408",1899437,"K000392","Yes","hr1873-115",0
"13409",1905523,"R000487","Yes","s114-115",0
"13410",1925557,"B001290","Yes","hr469-115",0
"13411",1913817,"E000293","Yes","hjres76-115",0
"13412",1906755,"L000567","Yes","hr3219-115",0
"13413",1918441,"D000623","No","hr3823-115",0
"13414",1925894,"S001187","Yes","hr469-115",0
"13415",1926992,"K000391","No","hr732-115",0
"13416",1929300,"S000583","Yes","s585-115",0
"13417",1906801,"M001187","Yes","hr3219-115",0
"13418",1923808,"B001292","Yes","hr2864-115",0
"13419",1914903,"Y000065","Yes","hr2210-115",0
"13420",1906793,"M001143","No","hr3219-115",0
"13421",1922689,"G000578","Yes","hr2611-115",0
"13422",1907996,"J000290","Yes","hr3364-115",0
"13423",1925019,"B001302","Yes","hr1698-115",0
"13424",1928635,"K000378","Yes","hr3551-115",0
"13425",1922154,"Y000062","No","hr3697-115",0
"13426",1922728,"H001067","Yes","hr2611-115",0
"13427",1925625,"D000621","Yes","hr469-115",0
"13428",1927325,"F000450","Yes","hr2142-115",0
"13429",1926683,"R000607","Yes","hr3898-115",0
"13430",1926056,"D000615","Yes","hres580-115",0
"13431",1926892,"D000628","Yes","hr732-115",0
"13432",1919793,"K000388","Yes","hres533-115",0
"13433",1932914,"K000380","Yes","hr965-115",0
"13434",1929865,"D000096","Yes","hr452-115",0
"13435",1927132,"S000250","Yes","hr732-115",0
"13436",1926174,"L000587","Yes","hres580-115",0
"13437",1908106,"P000593","Yes","hr3364-115",0
"13438",1929203,"M001189","Yes","s585-115",0
"13439",1918054,"F000448","Yes","hr2792-115",0
"13440",1919928,"R000604","Yes","hres533-115",0
"13441",1922059,"R000591","Yes","hr3697-115",0
"13442",1928000,"T000463","Yes","hres577-115",0
"13443",1933062,"S001154","Yes","hr965-115",0
"13444",1860128,"M001199","Yes","hr1117-115",0
"13445",1921970,"L000287","No","hr3697-115",0
"13446",1905506,"R000602","Yes","s114-115",0
"13447",1906942,"W000187","No","hr3219-115",0
"13448",1860087,"K000210","Yes","hr1117-115",0
"13449",1906587,"C001072","No","hr3219-115",0
"13450",1928967,"B001278","Yes","s585-115",0
"13451",1919815,"L000557","No","hres533-115",0
"13452",1931434,"W000799","No","hres553-115",0
"13453",1905305,"D000533","Yes","s114-115",0
"13454",1920160,"G000577","Yes","hr2061-115",0
"13455",1925866,"S001150","No","hr469-115",0
"13456",1921936,"J000174","Yes","hr3697-115",0
"13457",1927348,"G000553","Yes","hr2142-115",0
"13458",1906872,"R000515","No","hr3219-115",0
"13459",1930847,"L000583","Yes","hconres71-115",0
"13460",1932984,"N000002","Yes","hr965-115",0
"13461",1921949,"K000380","No","hr3697-115",0
"13462",1926786,"A000367","Yes","hr732-115",0
"13463",1919655,"C001101","No","hres533-115",0
"13464",1905373,"H001048","Yes","s114-115",0
"13465",1927503,"R000606","Yes","hr2142-115",0
"13466",1899328,"D000623","No","hr1873-115",0
"13467",1918190,"M001195","Yes","hr2792-115",0
"13468",1933443,"R000604","Yes","hr1547-115",0
"13469",1921700,"S001192","Yes","hr3354-115",0
"13470",1928702,"N000015","Yes","hr3551-115",0
"13471",1859974,"D000626","Yes","hr1117-115",0
"13472",1918551,"K000392","Yes","hr3823-115",0
"13473",1922768,"L000578","Yes","hr2611-115",0
"13474",1930908,"P000593","No","hconres71-115",0
"13475",1930171,"W000799","Yes","hr452-115",0
"13476",1920040,"B001294","Yes","hr2061-115",0
"13477",1925931,"W000821","Yes","hr469-115",0
"13478",1914102,"Y000066","Yes","hjres76-115",0
"13479",1932003,"F000459","Yes","hr36-115",0
"13480",1919779,"J000298","No","hres533-115",0
"13481",1899552,"R000603","Yes","hr1873-115",0
"13482",1909484,"A000372","Yes","s114-115",0
"13483",1883251,"A000374","Yes","hr2288-115",0
"13484",1859957,"C001062","Yes","hr1117-115",0
"13485",1914593,"C001107","Yes","hr2210-115",0
"13486",1925574,"C001072","No","hr469-115",0
"13487",1922972,"B001270","No","hres504-115",0
"13488",1930674,"C001049","No","hconres71-115",0
"13489",1918138,"L000564","Yes","hr2792-115",0
"13490",1923098,"G000583","No","hres504-115",0
"13491",1930672,"C001101","No","hconres71-115",0
"13492",1921721,"V000131","No","hr3354-115",0
"13493",1925825,"P000606","Yes","hr469-115",0
"13494",1920454,"B001294","Yes","hr3823-115",0
"13495",1932932,"L000566","Yes","hr965-115",0
"13496",1930177,"W000800","Yes","hr452-115",0
"13497",1922497,"S000250","Yes","hres513-115",0
"13498",1883622,"T000472","Yes","hr2288-115",0
"13499",1928779,"S001148","Yes","hr3551-115",0
"13500",1923082,"F000462","No","hres504-115",0
"13501",1920439,"B001269","Yes","hr3823-115",0
"13502",1899265,"B001260","Yes","hr1873-115",0
"13503",1923902,"E000215","Yes","hr2864-115",0
"13504",1906784,"M001158","Yes","hr3219-115",0
"13505",1933496,"V000081","Yes","hr1547-115",0
"13506",1918069,"G000583","Yes","hr2792-115",1
"13507",1919635,"B001275","Yes","hres533-115",0
"13508",1919006,"M001177","Yes","hres538-115",0
"13509",1922221,"C001067","No","hres513-115",0
"13510",1908214,"W000187","Yes","hr3364-115",0
"13511",1906673,"G000574","No","hr3219-115",0
"13512",1909781,"R000578","Yes","s114-115",0
"13513",1921609,"M001151","Yes","hr3354-115",0
"13514",1918006,"C001038","No","hr2792-115",0
"13515",1905387,"J000289","Yes","s114-115",0
"13516",1919281,"D000625","Yes","hr2824-115",0
"13517",1923248,"P000593","No","hres504-115",0
"13518",1918259,"S001168","No","hr2792-115",0
"13519",1914895,"W000816","Yes","hr2210-115",0
"13520",1930318,"F000454","No","hres562-115",0
"13521",1899528,"P000599","Yes","hr1873-115",0
"13522",1908112,"P000607","Yes","hr3364-115",0
"13523",1906856,"R000582","Yes","hr3219-115",0
"13524",1929133,"K000009","Yes","s585-115",0
"13525",1932863,"G000377","Yes","hr965-115",0
"13526",1883359,"D000624","Yes","hr2288-115",0
"13527",1918778,"B001302","No","hres538-115",1
"13528",1919418,"M001158","Yes","hr2824-115",0
"13529",1932851,"G000574","Yes","hr965-115",0
"13530",1922104,"S001199","Yes","hr3697-115",0
"13531",1924590,"W000815","Yes","hr3110-115",0
"13532",1920624,"K000376","Yes","hr3823-115",0
"13533",1930360,"H001038","No","hres562-115",0
"13534",1914628,"F000466","Yes","hr2210-115",0
"13535",1923169,"L000564","Yes","hres504-115",0
"13536",1926070,"F000466","Yes","hres580-115",0
"13537",1918041,"E000298","Yes","hr2792-115",0
"13538",1918742,"W000806","Yes","hr3823-115",0
"13539",1930667,"C001091","No","hconres71-115",0
"13540",1928558,"F000450","Yes","hr3551-115",0
"13541",1925844,"R000409","Yes","hr469-115",0
"13542",1925978,"B001290","Yes","hres580-115",0
"13543",1924586,"W000822","Yes","hr3110-115",0
"13544",1922762,"K000378","Yes","hr2611-115",0
"13545",1925248,"M001185","Yes","hr1698-115",0
"13546",1918257,"S001156","No","hr2792-115",0
"13547",1919681,"C001048","Yes","hres533-115",0
"13548",1906775,"L000480","No","hr3219-115",0
"13549",1924269,"C001078","Yes","hr3110-115",0
"13550",1905321,"F000449","Yes","s114-115",0
"13551",1920647,"L000581","No","hr3823-115",0
"13552",1921128,"K000388","Yes","hr3284-115",0
"13553",1922308,"G000568","Yes","hres513-115",0
"13554",1923983,"K000390","Yes","hr2864-115",0
"13555",1924306,"E000288","Yes","hr3110-115",0
"13556",1919096,"S001183","Yes","hres538-115",0
"13557",1924208,"B001282","Yes","hr3110-115",0
"13558",1923840,"C001072","Yes","hr2864-115",0
"13559",1919504,"R000599","No","hr2824-115",0
"13560",1924290,"D000627","Yes","hr3110-115",0
"13561",1930957,"S001190","No","hconres71-115",0
"13562",1909732,"M001159","Yes","s114-115",0
"13563",1906494,"M000303","Yes","hr3364-115",0
"13564",1926965,"J000294","No","hr732-115",0
"13565",1927127,"S000185","No","hr732-115",0
"13566",1925021,"B000490","Yes","hr1698-115",0
"13567",1921881,"G000578","Yes","hr3697-115",0
"13568",1926866,"C000984","No","hr732-115",0
"13569",1918555,"L000564","Yes","hr3823-115",0
"13570",1914583,"C001110","Yes","hr2210-115",0
"13571",1905355,"H001045","Yes","s114-115",0
"13572",1926377,"B001281","Yes","hr3898-115",0
"13573",1917890,"M001153","Yes","hr2430-115",0
"13574",1922207,"C000059","Yes","hres513-115",0
"13575",1931224,"J000288","No","hres553-115",0
"13576",1925563,"B001297","Yes","hr469-115",0
"13577",1925035,"B001274","Yes","hr1698-115",0
"13578",1908076,"M001137","Yes","hr3364-115",0
"13579",1905516,"R000583","Yes","s114-115",0
"13580",1922784,"L000397","Yes","hr2611-115",0
"13581",1918468,"F000454","No","hr3823-115",0
"13582",1932695,"W000798","Yes","hres548-115",0
"13583",1931189,"G000553","No","hres553-115",0
"13584",1930237,"B001289","Yes","hres562-115",0
"13585",1923860,"C001108","Yes","hr2864-115",0
"13586",1932116,"L000569","Yes","hr36-115",0
"13587",1926073,"F000449","Yes","hres580-115",0
"13588",1909317,"M001198","Yes","hr3218-115",0
"13589",1926502,"G000563","Yes","hr3898-115",0
"13590",1922025,"N000188","No","hr3697-115",0
"13591",1928746,"R000607","Yes","hr3551-115",0
"13592",1927140,"S001165","No","hr732-115",0
"13593",1920252,"M001193","Yes","hr2061-115",0
"13594",1926461,"D000604","Yes","hr3898-115",0
"13595",1929044,"D000624","Yes","s585-115",0
"13596",1923306,"S001154","Yes","hres504-115",0
"13597",1929188,"M001165","Yes","s585-115",0
"13598",1926270,"R000608","No","hres580-115",0
"13599",1931141,"D000600","Yes","hres553-115",0
"13600",1883272,"B001257","Yes","hr2288-115",0
"13601",1926167,"L000559","No","hres580-115",0
"13602",1899464,"L000570","Yes","hr1873-115",1
"13603",1918580,"L000562","No","hr3823-115",0
"13604",1921534,"K000385","No","hr3354-115",0
"13605",1922101,"S000522","Yes","hr3697-115",0
"13606",1906667,"F000448","Yes","hr3219-115",0
"13607",1918377,"B001260","Yes","hr3823-115",0
"13608",1928544,"E000179","Yes","hr3551-115",0
"13609",1905433,"L000570","Yes","s114-115",0
"13610",1922048,"P000598","No","hr3697-115",0
"13611",1929272,"R000609","Yes","s585-115",0
"13612",1908206,"W000812","Yes","hr3364-115",0
"13613",1922618,"C001090","Yes","hr2611-115",0
"13614",1914531,"B001273","Yes","hr2210-115",0
"13615",1923034,"C001094","Yes","hres504-115",0
"13616",1919128,"T000460","No","hres538-115",0
"13617",1909301,"L000397","Yes","hr3218-115",0
"13618",1932999,"P000613","Yes","hr965-115",0
"13619",1905437,"M001185","Yes","s114-115",0
"13620",1931910,"B001290","Yes","hr36-115",0
"13621",1924169,"W000812","Yes","hr2864-115",0
"13622",1909688,"L000573","Yes","s114-115",0
"13623",1918011,"D000626","Yes","hr2792-115",0
"13624",1899636,"W000809","Yes","hr1873-115",0
"13625",1918457,"E000297","No","hr3823-115",0
"13626",1918018,"D000216","No","hr2792-115",0
"13627",1860067,"J000299","Yes","hr1117-115",0
"13628",1918406,"C001053","Yes","hr3823-115",0
"13629",1919482,"R000601","Yes","hr2824-115",0
"13630",1906796,"M001156","Yes","hr3219-115",0
"13631",1922802,"M001177","Yes","hr2611-115",0
"13632",1931150,"E000294","Yes","hres553-115",0
"13633",1933025,"R000591","Yes","hr965-115",0
"13634",1919201,"B001278","No","hr2824-115",0
"13635",1923949,"H001071","Yes","hr2864-115",0
"13636",1914575,"C001093","Yes","hr2210-115",0
"13637",1923145,"J000255","No","hres504-115",1
"13638",1918405,"C001068","No","hr3823-115",0
"13639",1927344,"G000377","Yes","hr2142-115",0
"13640",1899264,"B001285","Yes","hr1873-115",1
"13641",1927833,"L000559","No","hres577-115",0
"13642",1919476,"P000611","Yes","hr2824-115",0
"13643",1905596,"W000814","Yes","s114-115",0
"13644",1920500,"C001062","Yes","hr3823-115",0
"13645",1906451,"C001075","Yes","hr3364-115",0
"13646",1930394,"K000381","No","hres562-115",0
"13647",1920941,"A000370","Yes","hr3284-115",0
"13648",1930536,"S001189","Yes","hres562-115",0
"13649",1909869,"W000822","No","s114-115",0
"13650",1917893,"N000032","Yes","hr2430-115",0
"13651",1909849,"T000469","No","s114-115",0
"13652",1926783,"A000055","Yes","hr732-115",0
"13653",1923643,"M001202","No","hres500-115",0
"13654",1930650,"B001260","Yes","hconres71-115",0
"13655",1929863,"D000626","Yes","hr452-115",0
"13656",1929781,"A000369","Yes","hr452-115",0
"13657",1913912,"L000567","Yes","hjres76-115",0
"13658",1932073,"J000295","Yes","hr36-115",0
"13659",1932168,"P000613","No","hr36-115",0
"13660",1907946,"G000579","Yes","hr3364-115",0
"13661",1909710,"L000579","No","s114-115",0
"13662",1899270,"B001286","Yes","hr1873-115",1
"13663",1922886,"S001183","Yes","hr2611-115",0
"13664",1931129,"D000191","No","hres553-115",0
"13665",1927710,"D000617","No","hres577-115",0
"13666",1928935,"W000437","Yes","hconres71-115",0
"13667",1919496,"R000583","Yes","hr2824-115",0
"13668",1913981,"P000096","Yes","hjres76-115",0
"13669",1920285,"N000002","Yes","hr2061-115",0
"13670",1883651,"W000822","Yes","hr2288-115",0
"13671",1927866,"M001177","Yes","hres577-115",0
"13672",1927795,"I000056","Yes","hres577-115",0
"13673",1921402,"C001084","No","hr3354-115",0
"13674",1933253,"G000574","Yes","hr1547-115",0
"13675",1922554,"W000821","Yes","hres513-115",0
"13676",1908089,"N000189","Yes","hr3364-115",0
"13677",1930663,"C001103","Yes","hconres71-115",0
"13678",1909608,"F000448","Yes","s114-115",0
"13679",1925084,"C001038","Yes","hr1698-115",0
"13680",1899438,"L000573","Yes","hr1873-115",0
"13681",1931413,"T000238","Yes","hres553-115",0
"13682",1909096,"B000490","Yes","hr3218-115",0
"13683",1931374,"S000051","Yes","hres553-115",0
"13684",1918888,"F000448","Yes","hres538-115",0
"13685",1925601,"C001110","No","hr469-115",0
"13686",1930325,"G000578","Yes","hres562-115",0
"13687",1918815,"C001109","Yes","hres538-115",0
"13688",1919827,"L000397","No","hres533-115",0
"13689",1932781,"C001049","Yes","hr965-115",0
"13690",1918970,"L000578","Yes","hres538-115",0
"13691",1927901,"P000609","Yes","hres577-115",0
"13692",1929110,"H001047","Yes","s585-115",0
"13693",1928794,"S001193","Yes","hr3551-115",0
"13694",1922967,"B001299","Yes","hres504-115",0
"13695",1923462,"D000620","No","hres500-115",0
"13696",1926813,"B001290","Yes","hr732-115",0
"13697",1918168,"M001198","Yes","hr2792-115",0
"13698",1909334,"M001189","Yes","hr3218-115",0
"13699",1921428,"D000626","Yes","hr3354-115",0
"13700",1927738,"F000466","Yes","hres577-115",0
"13701",1927857,"M001185","No","hres577-115",0
"13702",1922975,"B001301","Yes","hres504-115",0
"13703",1927386,"J000174","Yes","hr2142-115",0
"13704",1932528,"L000587","Yes","hres548-115",0
"13705",1929201,"M001137","Yes","s585-115",0
"13706",1909323,"M001143","Yes","hr3218-115",0
"13707",1909255,"J000294","Yes","hr3218-115",0
"13708",1907956,"G000565","Yes","hr3364-115",0
"13709",1899291,"C001061","No","hr1873-115",0
"13710",1909249,"H001058","Yes","hr3218-115",0
"13711",1909387,"R000608","Yes","hr3218-115",0
"13712",1860083,"K000380","Yes","hr1117-115",0
"13713",1933442,"R000515","Yes","hr1547-115",0
"13714",1923283,"R000576","No","hres504-115",0
"13715",1906740,"K000390","No","hr3219-115",0
"13716",1925884,"S000480","No","hr469-115",0
"13717",1929813,"B001285","Yes","hr452-115",0
"13718",1913861,"H000324","Yes","hjres76-115",0
"13719",1921901,"G000558","Yes","hr3697-115",0
"13720",1921269,"S000185","Yes","hr3284-115",0
"13721",1932660,"S000480","No","hres548-115",0
"13722",1920387,"T000238","Yes","hr2061-115",0
"13723",1929224,"P000034","Yes","s585-115",0
"13724",1908173,"S000522","Yes","hr3364-115",0
"13725",1931428,"W000812","Yes","hres553-115",0
"13726",1926199,"M001177","Yes","hres580-115",0
"13727",1931998,"E000296","No","hr36-115",0
"13728",1930604,"Y000062","No","hres562-115",0
"13729",1919287,"E000288","No","hr2824-115",0
"13730",1933078,"T000477","Yes","hr965-115",0
"13731",1918986,"L000397","No","hres538-115",0
"13732",1920429,"A000374","No","hr3823-115",1
"13733",1921115,"J000297","Yes","hr3284-115",0
"13734",1907905,"D000216","Yes","hr3364-115",0
"13735",1907971,"H001045","Yes","hr3364-115",0
"13736",1928679,"M001177","Yes","hr3551-115",0
"13737",1920477,"C001097","No","hr3823-115",0
"13738",1923915,"F000450","Yes","hr2864-115",0
"13739",1921286,"S000522","Yes","hr3284-115",0
"13740",1860290,"Y000062","Yes","hr1117-115",0
"13741",1927318,"F000464","Yes","hr2142-115",0
"13742",1860245,"S001192","Yes","hr1117-115",0
"13743",1918740,"W000822","No","hr3823-115",0
"13744",1921030,"D000620","Yes","hr3284-115",0
"13745",1921042,"D000482","Yes","hr3284-115",0
"13746",1919750,"G000568","Yes","hres533-115",0
"13747",1919751,"G000551","No","hres533-115",0
"13748",1925295,"P000594","Yes","hr1698-115",0
"13749",1926025,"C001069","No","hres580-115",0
"13750",1927441,"M001179","Yes","hr2142-115",0
"13751",1914682,"I000056","Yes","hr2210-115",0
"13752",1932000,"F000464","Yes","hr36-115",0
"13753",1932825,"D000615","Yes","hr965-115",0
"13754",1931199,"H001052","Yes","hres553-115",0
"13755",1923590,"L000566","Yes","hres500-115",0
"13756",1914675,"H001074","Yes","hr2210-115",0
"13757",1924104,"R000598","Yes","hr2864-115",0
"13758",1919205,"B000755","Yes","hr2824-115",0
"13759",1931879,"A000372","Yes","hr36-115",0
"13760",1922213,"C001051","Yes","hres513-115",0
"13761",1933363,"M001165","Yes","hr1547-115",0
"13762",1926643,"N000181","Yes","hr3898-115",0
"13763",1907860,"C001037","Yes","hr3364-115",0
"13764",1919104,"S001170","No","hres538-115",0
"13765",1931307,"M001190","Yes","hres553-115",0
"13766",1918038,"E000179","No","hr2792-115",0
"13767",1929314,"T000467","Yes","s585-115",0
"13768",1919233,"C001101","No","hr2824-115",0
"13769",1926610,"M001199","Yes","hr3898-115",0
"13770",1925007,"B001291","Yes","hr1698-115",0
"13771",1918910,"G000410","No","hres538-115",0
"13772",1927463,"M001194","Yes","hr2142-115",0
